Matter Case ID #,State,County of Residence,FIPS
25-0002898,CA,Los Angeles,6037
25-0002899,CA,Los Angeles,6037
25-0002900,CA,San Bernardino,6071
25-0002901,CA,Butte,6007
25-0002902,CA,San Diego,6073
25-0002903,CA,Merced,6047
25-0002904,CA,San Bernardino,6071
25-0002905,CA,San Bernardino,6071
25-0002906,CA,Los Angeles,6037
25-0002907,CA,San Joaquin,6077
25-0002908,CA,Kern,6029
25-0002909,CA,Orange,6059
25-0002910,CA,Los Angeles,6037
25-0002911,CA,Los Angeles,6037
25-0002912,CA,Los Angeles,6037
25-0002913,CA,Sacramento,6067
25-0002914,CA,Solano,6095
25-0002915,CA,San Bernardino,6071
25-0002916,CA,Los Angeles,6037
25-0002917,CA,San Diego,6073
25-0002918,CA,Los Angeles,6037
25-0002919,CA,San Bernardino,6071
25-0002920,CA,Orange,6059
25-0002921,CA,Los Angeles,6037
25-0002922,CA,Orange,6059
25-0002923,CA,Fresno,6019
25-0002924,CA,Alameda,6001
25-0002925,CA,Riverside,6065
25-0002926,CA,San Bernardino,6071
25-0002927,CA,San Bernardino,6071
25-0002928,CA,Sacramento,6067
25-0002929,CA,Fresno,6019
25-0002930,CA,Los Angeles,6037
25-0002931,CA,San Diego,6073
25-0002932,CA,San Bernardino,6071
25-0002933,CA,Orange,6059
25-0002934,CA,Los Angeles,6037
25-0002935,CA,Madera,6039
25-0002936,CA,Monterey,6053
25-0002937,CA,Los Angeles,6037
25-0002938,CA,Orange,6059
25-0002939,CA,Orange,6059
25-0002940,CA,Placer,6061
25-0002941,CA,San Bernardino,6071
25-0002942,CA,Sacramento,6067
25-0002943,CA,San Diego,6073
25-0002944,CA,Los Angeles,6037
25-0002945,CA,Los Angeles,6037
25-0002946,CA,San Diego,6073
25-0002947,CA,Los Angeles,6037
25-0002948,CA,Los Angeles,6037
25-0002949,CA,Los Angeles,6037
25-0002950,CA,San Bernardino,6071
25-0002951,CA,Orange,6059
25-0002952,CA,Los Angeles,6037
25-0002953,CA,Riverside,6065
25-0002954,CA,Fresno,6019
25-0002955,CA,Los Angeles,6037
25-0002956,CA,San Bernardino,6071
25-0002957,CA,Los Angeles,6037
25-0002958,CA,Los Angeles,6037
25-0002959,CA,Los Angeles,6037
25-0002960,CA,San Bernardino,6071
25-0002961,CA,Los Angeles,6037
25-0002962,CA,Los Angeles,6037
25-0002963,CA,Sacramento,6067
25-0002964,CA,Orange,6059
25-0002965,CA,San Diego,6073
25-0002966,CA,Los Angeles,6037
25-0002967,CA,Los Angeles,6037
25-0002968,CA,Los Angeles,6037
25-0002969,CA,Orange,6059
25-0002970,CA,San Bernardino,6071
25-0002971,CA,San Francisco,6075
25-0002972,CA,Los Angeles,6037
25-0002973,CA,Los Angeles,6037
25-0002974,CA,Stanislaus,6099
25-0002975,CA,Sonoma,6097
25-0002976,CA,Los Angeles,6037
25-0002977,CA,Los Angeles,6037
25-0002978,CA,Marin,6041
25-0002979,CA,Orange,6059
25-0002980,CA,San Diego,6073
25-0002981,CA,Solano,6095
25-0002982,CA,Los Angeles,6037
25-0002983,CA,Los Angeles,6037
25-0002984,CA,Los Angeles,6037
25-0002985,CA,Riverside,6065
25-0002986,CA,Los Angeles,6037
25-0002987,CA,Riverside,6065
25-0002988,CA,Los Angeles,6037
25-0002989,CA,Los Angeles,6037
25-0002990,CA,Los Angeles,6037
25-0002991,CA,Los Angeles,6037
25-0002992,CA,Santa Clara,6085
25-0002993,CA,Riverside,6065
25-0002994,CA,Los Angeles,6037
25-0002995,CA,Stanislaus,6099
25-0002996,CA,Marin,6041
25-0002997,CA,San Diego,6073
25-0002998,CA,Los Angeles,6037
25-0002999,CA,Santa Clara,6085
25-0003000,CA,Sacramento,6067
25-0003001,CA,Los Angeles,6037
25-0003002,CA,Los Angeles,6037
25-0003003,CA,Sacramento,6067
25-0003004,CA,San Luis Obispo,6079
25-0003005,CA,San Bernardino,6071
25-0003006,CA,Los Angeles,6037
25-0003007,CA,Los Angeles,6037
25-0003008,CA,Fresno,6019
25-0003009,CA,Los Angeles,6037
25-0003010,CA,San Diego,6073
25-0003011,CA,San Bernardino,6071
25-0003012,CA,Los Angeles,6037
25-0003013,CA,Santa Clara,6085
25-0003014,CA,Orange,6059
25-0003015,CA,Los Angeles,6037
25-0003016,CA,Santa Clara,6085
25-0003017,CA,San Joaquin,6077
25-0003018,CA,Santa Clara,6085
25-0003019,CA,Orange,6059
25-0003020,CA,Los Angeles,6037
25-0003021,CA,Orange,6059
25-0003022,CA,Stanislaus,6099
25-0003023,CA,San Diego,6073
25-0003024,CA,Riverside,6065
25-0003025,CA,Los Angeles,6037
25-0003026,CA,Riverside,6065
25-0003027,CA,Riverside,6065
25-0003028,CA,Los Angeles,6037
25-0003029,CA,Los Angeles,6037
25-0003030,CA,Stanislaus,6099
25-0003031,CA,Los Angeles,6037
25-0003032,CA,Riverside,6065
25-0003033,CA,Los Angeles,6037
25-0003034,CA,San Bernardino,6071
25-0003035,CA,Orange,6059
25-0003036,CA,Orange,6059
25-0003037,CA,Los Angeles,6037
25-0003038,CA,San Bernardino,6071
25-0003039,CA,Imperial,6025
25-0003040,CA,Los Angeles,6037
25-0003041,CA,Los Angeles,6037
25-0003042,CA,San Diego,6073
25-0003043,CA,Alameda,6001
25-0003044,CA,Alameda,6001
25-0003045,CA,Contra Costa,6013
25-0003046,CA,Los Angeles,6037
25-0003047,CA,Riverside,6065
25-0003048,CA,Riverside,6065
25-0003049,CA,Riverside,6065
25-0003050,CA,Los Angeles,6037
25-0003051,CA,Butte,6007
25-0003052,CA,Riverside,6065
25-0003053,CA,Los Angeles,6037
25-0003054,CA,Fresno,6019
25-0003055,CA,San Bernardino,6071
25-0003056,CA,Fresno,6019
25-0003057,CA,San Bernardino,6071
25-0003058,CA,San Bernardino,6071
25-0003059,CA,Los Angeles,6037
25-0003060,CA,Los Angeles,6037
25-0003061,CA,Los Angeles,6037
25-0003062,CA,Los Angeles,6037
25-0003063,CA,Los Angeles,6037
25-0003064,CA,Los Angeles,6037
25-0003065,CA,Yolo,6113
25-0003066,CA,San Luis Obispo,6079
25-0003067,CA,Los Angeles,6037
25-0003068,CA,Santa Barbara,6083
25-0003069,CA,Los Angeles,6037
25-0003070,CA,Los Angeles,6037
25-0003071,CA,Kings,6031
25-0003072,CA,Los Angeles,6037
25-0003073,CA,Los Angeles,6037
25-0003074,CA,Los Angeles,6037
25-0003075,CA,Los Angeles,6037
25-0003076,CA,Riverside,6065
25-0003077,CA,Los Angeles,6037
25-0003078,CA,Riverside,6065
25-0003079,CA,Lake,6033
25-0003080,CA,Riverside,6065
25-0003081,CA,Ventura,6111
25-0003082,CA,Los Angeles,6037
25-0003083,CA,San Bernardino,6071
25-0003084,CA,San Diego,6073
25-0003085,CA,Los Angeles,6037
25-0003086,CA,Los Angeles,6037
25-0003087,CA,Los Angeles,6037
25-0003088,CA,San Bernardino,6071
25-0003089,CA,Los Angeles,6037
25-0003090,CA,San Francisco,6075
25-0003091,CA,Los Angeles,6037
25-0003092,CA,San Diego,6073
25-0003093,CA,Kern,6029
25-0003094,CA,Sacramento,6067
25-0003095,CA,Riverside,6065
25-0003096,CA,Lake,6033
25-0003097,CA,Tulare,6107
25-0003098,CA,Mendocino,6045
25-0003099,CA,Orange,6059
25-0003100,CA,San Diego,6073
25-0003101,CA,Alameda,6001
25-0003102,CA,Tulare,6107
25-0003103,CA,Orange,6059
25-0003104,CA,Los Angeles,6037
25-0003105,CA,Riverside,6065
25-0003106,CA,Los Angeles,6037
25-0003107,CA,Yolo,6113
25-0003108,CA,Butte,6007
25-0003109,CA,Los Angeles,6037
25-0003110,CA,Mendocino,6045
25-0003111,CA,Orange,6059
25-0003112,CA,Los Angeles,6037
25-0003113,CA,Sacramento,6067
25-0003114,CA,Riverside,6065
25-0003115,CA,Los Angeles,6037
25-0003116,CA,San Diego,6073
25-0003117,CA,Santa Clara,6085
25-0003118,CA,San Francisco,6075
25-0003119,CA,San Francisco,6075
25-0003120,CA,Fresno,6019
25-0003121,CA,San Joaquin,6077
25-0003122,CA,Ventura,6111
25-0003123,CA,San Diego,6073
25-0003124,CA,San Bernardino,6071
25-0003125,CA,Los Angeles,6037
25-0003126,CA,Marin,6041
25-0003127,CA,Sacramento,6067
25-0003128,CA,Los Angeles,6037
25-0003129,CA,Placer,6061
25-0003130,CA,Los Angeles,6037
25-0003131,CA,El Dorado,6017
25-0003132,CA,Los Angeles,6037
25-0003133,CA,Plumas,6063
25-0003134,CA,Los Angeles,6037
25-0003135,CA,Los Angeles,6037
25-0003136,CA,Los Angeles,6037
25-0003137,CA,Sonoma,6097
25-0003138,CA,Sacramento,6067
25-0003139,CA,Los Angeles,6037
25-0003140,CA,San Bernardino,6071
25-0003141,CA,Kern,6029
25-0003142,CA,Los Angeles,6037
25-0003143,CA,Los Angeles,6037
25-0003144,CA,San Bernardino,6071
25-0003145,CA,Riverside,6065
25-0003146,CA,Tulare,6107
25-0003147,CA,Riverside,6065
25-0003148,CA,Los Angeles,6037
25-0003149,CA,Madera,6039
25-0003150,CA,Riverside,6065
25-0003151,CA,Inyo,6027
25-0003152,CA,Los Angeles,6037
25-0003153,CA,Stanislaus,6099
25-0003154,CA,Los Angeles,6037
25-0003155,CA,Riverside,6065
25-0003156,CA,Mendocino,6045
25-0003157,CA,Orange,6059
25-0003158,CA,Imperial,6025
25-0003159,CA,Los Angeles,6037
25-0003160,CA,San Bernardino,6071
25-0003161,CA,Orange,6059
25-0003162,CA,Nevada,6057
25-0003163,CA,Los Angeles,6037
25-0003164,CA,Orange,6059
25-0003165,CA,Los Angeles,6037
25-0003166,CA,Los Angeles,6037
25-0003167,CA,Los Angeles,6037
25-0003168,CA,San Bernardino,6071
25-0003169,CA,Madera,6039
25-0003170,CA,Santa Clara,6085
25-0003171,CA,Fresno,6019
25-0003172,CA,Los Angeles,6037
25-0003173,CA,Fresno,6019
25-0003174,CA,San Diego,6073
25-0003175,CA,Los Angeles,6037
25-0003176,CA,Riverside,6065
25-0003177,CA,Sacramento,6067
25-0003178,CA,Orange,6059
25-0003179,CA,Los Angeles,6037
25-0003180,CA,San Diego,6073
25-0003181,CA,Los Angeles,6037
25-0003182,CA,Orange,6059
25-0003183,CA,Los Angeles,6037
25-0003184,CA,Alameda,6001
25-0003185,CA,Stanislaus,6099
25-0003186,CA,Los Angeles,6037
25-0003187,CA,Kern,6029
25-0003188,CA,Imperial,6025
25-0003189,CA,Los Angeles,6037
25-0003190,CA,Los Angeles,6037
25-0003191,CA,Los Angeles,6037
25-0003192,CA,Los Angeles,6037
25-0003193,CA,San Diego,6073
25-0003194,CA,Contra Costa,6013
25-0003195,CA,San Bernardino,6071
25-0003196,CA,Riverside,6065
25-0003197,CA,San Bernardino,6071
25-0003198,CA,Orange,6059
25-0003199,CA,Santa Clara,6085
25-0003200,CA,Los Angeles,6037
25-0003201,CA,Los Angeles,6037
25-0003202,CA,Los Angeles,6037
25-0003203,CA,Los Angeles,6037
25-0003204,CA,Los Angeles,6037
25-0003205,CA,Solano,6095
25-0003206,CA,Los Angeles,6037
25-0003207,CA,Los Angeles,6037
25-0003208,CA,Alameda,6001
25-0003209,CA,Santa Cruz,6087
25-0003210,CA,Calaveras,6009
25-0003211,CA,Los Angeles,6037
25-0003212,CA,Los Angeles,6037
25-0003213,CA,Orange,6059
25-0003214,CA,Los Angeles,6037
25-0003215,CA,Kern,6029
25-0003216,CA,Los Angeles,6037
25-0003217,CA,Contra Costa,6013
25-0003218,CA,Riverside,6065
25-0003219,CA,Riverside,6065
25-0003220,CA,Los Angeles,6037
25-0003221,CA,Los Angeles,6037
25-0003222,CA,Orange,6059
25-0003223,CA,San Francisco,6075
25-0003224,CA,Orange,6059
25-0003225,CA,Sacramento,6067
25-0003226,CA,Los Angeles,6037
25-0003227,CA,San Bernardino,6071
25-0003228,CA,Orange,6059
25-0003229,CA,Fresno,6019
25-0003230,CA,San Bernardino,6071
25-0003231,CA,Los Angeles,6037
25-0003232,CA,Santa Barbara,6083
25-0003233,CA,San Bernardino,6071
25-0003234,CA,San Diego,6073
25-0003235,CA,Orange,6059
25-0003236,CA,Los Angeles,6037
25-0003237,CA,Orange,6059
25-0003238,CA,Santa Clara,6085
25-0003239,CA,Los Angeles,6037
25-0003240,CA,Los Angeles,6037
25-0003241,CA,Los Angeles,6037
25-0003242,CA,Fresno,6019
25-0003243,CA,Tulare,6107
25-0003244,CA,Los Angeles,6037
25-0003245,CA,San Francisco,6075
25-0003246,CA,Sonoma,6097
25-0003247,CA,San Diego,6073
25-0003248,CA,Los Angeles,6037
25-0003249,CA,Los Angeles,6037
25-0003250,CA,Los Angeles,6037
25-0003251,CA,Alameda,6001
25-0003252,CA,Los Angeles,6037
25-0003253,CA,Los Angeles,6037
25-0003254,CA,Los Angeles,6037
25-0003255,CA,Los Angeles,6037
25-0003256,CA,San Mateo,6081
25-0003257,CA,Alameda,6001
25-0003258,CA,Orange,6059
25-0003259,CA,Los Angeles,6037
25-0003260,CA,Stanislaus,6099
25-0003261,CA,Los Angeles,6037
25-0003262,CA,Los Angeles,6037
25-0003263,CA,Tulare,6107
25-0003264,CA,Orange,6059
25-0003265,CA,Los Angeles,6037
25-0003266,CA,Santa Barbara,6083
25-0003267,CA,Ventura,6111
25-0003268,CA,Los Angeles,6037
25-0003269,CA,Los Angeles,6037
25-0003270,CA,Orange,6059
25-0003271,CA,Los Angeles,6037
25-0003272,CA,Orange,6059
25-0003273,CA,San Bernardino,6071
25-0003274,CA,San Bernardino,6071
25-0003275,CA,Los Angeles,6037
25-0003276,CA,Los Angeles,6037
25-0003277,CA,Los Angeles,6037
25-0003278,CA,Sacramento,6067
25-0003279,CA,Contra Costa,6013
25-0003280,CA,San Diego,6073
25-0003281,CA,Los Angeles,6037
25-0003282,CA,Riverside,6065
25-0003283,CA,Merced,6047
25-0003284,CA,Los Angeles,6037
25-0003285,CA,Yuba,6115
25-0003286,CA,Riverside,6065
25-0003287,CA,Riverside,6065
25-0003288,CA,Stanislaus,6099
25-0003289,CA,Los Angeles,6037
25-0003290,CA,Imperial,6025
25-0003291,CA,San Diego,6073
25-0003292,CA,Orange,6059
25-0003293,CA,Ventura,6111
25-0003294,CA,San Bernardino,6071
25-0003295,CA,Sonoma,6097
25-0003296,CA,Imperial,6025
25-0003297,CA,Los Angeles,6037
25-0003298,CA,Riverside,6065
25-0003299,CA,Butte,6007
25-0003300,CA,Alameda,6001
25-0003301,CA,Los Angeles,6037
25-0003302,CA,Los Angeles,6037
25-0003303,CA,Santa Clara,6085
25-0003304,CA,Los Angeles,6037
25-0003305,CA,Los Angeles,6037
25-0003306,CA,Marin,6041
25-0003307,CA,Los Angeles,6037
25-0003308,CA,Los Angeles,6037
25-0003309,CA,Los Angeles,6037
25-0003310,CA,San Bernardino,6071
25-0003311,CA,Los Angeles,6037
25-0003312,CA,Ventura,6111
25-0003313,CA,Los Angeles,6037
25-0003314,CA,Orange,6059
25-0003315,CA,San Diego,6073
25-0003316,CA,Los Angeles,6037
25-0003317,CA,Los Angeles,6037
25-0003318,CA,Los Angeles,6037
25-0003319,CA,El Dorado,6017
25-0003320,CA,Sacramento,6067
25-0003321,CA,San Diego,6073
25-0003322,CA,Santa Barbara,6083
25-0003323,CA,San Bernardino,6071
25-0003324,CA,Riverside,6065
25-0003325,CA,Los Angeles,6037
25-0003326,CA,Los Angeles,6037
25-0003327,CA,Los Angeles,6037
25-0003328,CA,San Luis Obispo,6079
25-0003329,CA,Los Angeles,6037
25-0003330,CA,Riverside,6065
25-0003331,CA,Los Angeles,6037
25-0003332,CA,San Mateo,6081
25-0003333,CA,Los Angeles,6037
25-0003334,CA,Shasta,6089
25-0003335,CA,Santa Barbara,6083
25-0003336,CA,Riverside,6065
25-0003337,CA,San Bernardino,6071
25-0003338,CA,Sacramento,6067
25-0003339,CA,Sonoma,6097
25-0003340,CA,Sacramento,6067
25-0003341,CA,Contra Costa,6013
25-0003342,CA,Los Angeles,6037
25-0003343,CA,Los Angeles,6037
25-0003344,CA,Santa Clara,6085
25-0003345,CA,Alameda,6001
25-0003346,CA,Los Angeles,6037
25-0003347,CA,Los Angeles,6037
25-0003348,CA,Riverside,6065
25-0003349,CA,Riverside,6065
25-0003350,CA,San Diego,6073
25-0003351,CA,Riverside,6065
25-0003352,CA,Sacramento,6067
25-0003353,CA,Los Angeles,6037
25-0003354,CA,Los Angeles,6037
25-0003355,CA,Los Angeles,6037
25-0003356,CA,San Diego,6073
25-0003357,CA,San Bernardino,6071
25-0003358,CA,Kings,6031
25-0003359,CA,San Bernardino,6071
25-0003360,CA,Los Angeles,6037
25-0003361,CA,Los Angeles,6037
25-0003362,CA,Alameda,6001
25-0003363,CA,Los Angeles,6037
25-0003364,CA,Los Angeles,6037
25-0003365,CA,San Joaquin,6077
25-0003366,CA,Tulare,6107
25-0003367,CA,Los Angeles,6037
25-0003368,CA,Los Angeles,6037
25-0003369,CA,Fresno,6019
25-0003370,CA,Alameda,6001
25-0003371,CA,Los Angeles,6037
25-0003372,CA,Los Angeles,6037
25-0003373,CA,Riverside,6065
25-0003374,CA,San Francisco,6075
25-0003375,CA,Los Angeles,6037
25-0003376,CA,Yuba,6115
25-0003377,CA,Santa Clara,6085
25-0003378,CA,San Joaquin,6077
25-0003379,CA,Los Angeles,6037
25-0003380,CA,Los Angeles,6037
25-0003381,CA,Los Angeles,6037
25-0003382,CA,Fresno,6019
25-0003383,CA,Los Angeles,6037
25-0003384,CA,Los Angeles,6037
25-0003385,CA,Riverside,6065
25-0003386,CA,San Diego,6073
25-0003387,CA,Alameda,6001
25-0003388,CA,Riverside,6065
25-0003389,CA,Riverside,6065
25-0003390,CA,Los Angeles,6037
25-0003391,CA,Los Angeles,6037
25-0003392,CA,Los Angeles,6037
25-0003393,CA,Santa Clara,6085
25-0003394,CA,Los Angeles,6037
25-0003395,CA,Contra Costa,6013
25-0003396,CA,San Bernardino,6071
25-0003397,CA,Contra Costa,6013
25-0003398,CA,Los Angeles,6037
25-0003399,CA,Los Angeles,6037
25-0003400,CA,Riverside,6065
25-0003401,CA,Contra Costa,6013
25-0003402,CA,Los Angeles,6037
25-0003403,CA,Los Angeles,6037
25-0003404,CA,Riverside,6065
25-0003405,CA,Los Angeles,6037
25-0003406,CA,Orange,6059
25-0003407,CA,Los Angeles,6037
25-0003408,CA,Riverside,6065
25-0003409,CA,Los Angeles,6037
25-0003410,CA,Los Angeles,6037
25-0003411,CA,Los Angeles,6037
25-0003412,CA,Fresno,6019
25-0003413,CA,Los Angeles,6037
25-0003414,CA,Contra Costa,6013
25-0003415,CA,San Bernardino,6071
25-0003416,CA,San Diego,6073
25-0003417,CA,Alameda,6001
25-0003418,CA,Sacramento,6067
25-0003419,CA,Los Angeles,6037
25-0003420,CA,San Joaquin,6077
25-0003421,CA,Santa Cruz,6087
25-0003422,CA,Los Angeles,6037
25-0003423,CA,Butte,6007
25-0003424,CA,Sonoma,6097
25-0003425,CA,Los Angeles,6037
25-0003426,CA,Mendocino,6045
25-0003427,CA,Los Angeles,6037
25-0003428,CA,Riverside,6065
25-0003429,CA,Los Angeles,6037
25-0003430,CA,Los Angeles,6037
25-0003431,CA,Lassen,6035
25-0003432,CA,Riverside,6065
25-0003433,CA,Los Angeles,6037
25-0003434,CA,San Joaquin,6077
25-0003435,CA,Alameda,6001
25-0003436,CA,Kern,6029
25-0003437,CA,Del Norte,6015
25-0003438,CA,Riverside,6065
25-0003439,CA,Kern,6029
25-0003440,CA,Los Angeles,6037
25-0003441,CA,Orange,6059
25-0003442,CA,Alameda,6001
25-0003443,CA,Los Angeles,6037
25-0003444,CA,Los Angeles,6037
25-0003445,CA,Imperial,6025
25-0003446,CA,Los Angeles,6037
25-0003447,CA,San Bernardino,6071
25-0003448,CA,Los Angeles,6037
25-0003449,CA,Los Angeles,6037
25-0003450,CA,Placer,6061
25-0003451,CA,Stanislaus,6099
25-0003452,CA,Los Angeles,6037
25-0003453,CA,Riverside,6065
25-0003454,CA,Santa Barbara,6083
25-0003455,CA,Santa Clara,6085
25-0003456,CA,San Bernardino,6071
25-0003457,CA,Los Angeles,6037
25-0003458,CA,San Francisco,6075
25-0003459,CA,Los Angeles,6037
25-0003460,CA,Contra Costa,6013
25-0003461,CA,Orange,6059
25-0003462,CA,San Diego,6073
25-0003463,CA,Los Angeles,6037
25-0003464,CA,Los Angeles,6037
25-0003465,CA,Los Angeles,6037
25-0003466,CA,Los Angeles,6037
25-0003467,CA,Contra Costa,6013
25-0003468,CA,Los Angeles,6037
25-0003469,CA,Orange,6059
25-0003470,CA,San Bernardino,6071
25-0003471,CA,Los Angeles,6037
25-0003472,CA,Los Angeles,6037
25-0003473,CA,Los Angeles,6037
25-0003474,CA,San Bernardino,6071
25-0003475,CA,Sacramento,6067
25-0003476,CA,Stanislaus,6099
25-0003477,CA,Los Angeles,6037
25-0003478,CA,Los Angeles,6037
25-0003479,CA,Ventura,6111
25-0003480,CA,Butte,6007
25-0003481,CA,Los Angeles,6037
25-0003482,CA,Los Angeles,6037
25-0003483,CA,Imperial,6025
25-0003484,CA,Los Angeles,6037
25-0003485,CA,Los Angeles,6037
25-0003486,CA,Orange,6059
25-0003487,CA,Solano,6095
25-0003488,CA,Los Angeles,6037
25-0003489,CA,Los Angeles,6037
25-0003490,CA,San Bernardino,6071
25-0003491,CA,Riverside,6065
25-0003492,CA,Riverside,6065
25-0003493,CA,Los Angeles,6037
25-0003494,CA,Los Angeles,6037
25-0003495,CA,Placer,6061
25-0003496,CA,Los Angeles,6037
25-0003497,CA,Ventura,6111
25-0003498,CA,Contra Costa,6013
25-0003499,CA,Sonoma,6097
25-0003500,CA,Los Angeles,6037
25-0003501,CA,San Bernardino,6071
25-0003502,CA,Orange,6059
25-0003503,CA,Alameda,6001
25-0003504,CA,Fresno,6019
25-0003505,CA,San Bernardino,6071
25-0003506,CA,Los Angeles,6037
25-0003507,CA,Los Angeles,6037
25-0003508,CA,Los Angeles,6037
25-0003509,CA,San Francisco,6075
25-0003510,CA,San Bernardino,6071
25-0003511,CA,Los Angeles,6037
25-0003512,CA,Santa Cruz,6087
25-0003513,CA,Orange,6059
25-0003514,CA,Contra Costa,6013
25-0003515,CA,Los Angeles,6037
25-0003516,CA,Orange,6059
25-0003517,CA,Riverside,6065
25-0003518,CA,Alameda,6001
25-0003519,CA,Merced,6047
25-0003520,CA,Los Angeles,6037
25-0003521,CA,Orange,6059
25-0003522,CA,Sacramento,6067
25-0003523,CA,San Bernardino,6071
25-0003524,CA,Los Angeles,6037
25-0003525,CA,Los Angeles,6037
25-0003526,CA,Los Angeles,6037
25-0003527,CA,Orange,6059
25-0003528,CA,Riverside,6065
25-0003529,CA,Contra Costa,6013
25-0003530,CA,Orange,6059
25-0003531,CA,Orange,6059
25-0003532,CA,Solano,6095
25-0003533,CA,Marin,6041
25-0003534,CA,Orange,6059
25-0003535,CA,Riverside,6065
25-0003536,CA,Fresno,6019
25-0003537,CA,Los Angeles,6037
25-0003538,CA,Los Angeles,6037
25-0003539,CA,Riverside,6065
25-0003540,CA,Los Angeles,6037
25-0003541,CA,Riverside,6065
25-0003542,CA,Los Angeles,6037
25-0003543,CA,Los Angeles,6037
25-0003544,CA,Los Angeles,6037
25-0003545,CA,Los Angeles,6037
25-0003546,CA,San Diego,6073
25-0003547,CA,Contra Costa,6013
25-0003548,CA,Fresno,6019
25-0003549,CA,Los Angeles,6037
25-0003550,CA,Los Angeles,6037
25-0003551,CA,Alameda,6001
25-0003552,CA,Los Angeles,6037
25-0003553,CA,Fresno,6019
25-0003554,CA,Tulare,6107
25-0003555,CA,San Bernardino,6071
25-0003556,CA,San Luis Obispo,6079
25-0003557,CA,San Bernardino,6071
25-0003558,CA,Madera,6039
25-0003559,CA,Los Angeles,6037
25-0003560,CA,Riverside,6065
25-0003561,CA,Los Angeles,6037
25-0003562,CA,Los Angeles,6037
25-0003563,CA,Los Angeles,6037
25-0003564,CA,Los Angeles,6037
25-0003565,CA,Los Angeles,6037
25-0003566,CA,Los Angeles,6037
25-0003567,CA,Santa Clara,6085
25-0003568,CA,Solano,6095
25-0003569,CA,San Diego,6073
25-0003570,CA,Ventura,6111
25-0003571,CA,Los Angeles,6037
25-0003572,CA,Riverside,6065
25-0003573,CA,Tulare,6107
25-0003574,CA,San Diego,6073
25-0003575,CA,Orange,6059
25-0003576,CA,Merced,6047
25-0003577,CA,Kern,6029
25-0003578,CA,Los Angeles,6037
25-0003579,CA,Los Angeles,6037
25-0003580,CA,San Bernardino,6071
25-0003581,CA,Yuba,6115
25-0003582,CA,Los Angeles,6037
25-0003583,CA,Los Angeles,6037
25-0003584,CA,Riverside,6065
25-0003585,CA,San Bernardino,6071
25-0003586,CA,Fresno,6019
25-0003587,CA,Orange,6059
25-0003588,CA,Los Angeles,6037
25-0003589,CA,Los Angeles,6037
